,Doba,Godzina,zap,rezerwa,nadwyżki OSP,moc JW i mag w RB,moc JW i mag w RB OSP,gen JW i mag w RB,gen JW i mag nie RB,gen wiatr,gen PV,wymiana,niedyspozycje,gen JW nieobjętych OM,OM JRM,Niedobór mocy,rezerwa %,nadwyżki OSP %
201,2023-01-09,10,21339,2037,1786,15723,15431,13629,6607,2551,268,1104,16,4022,23614,251,0.0954590186981583,0.0836965181123764
202,2023-01-09,11,21134,2043,1815,15573,15281,13450,6692,2532,537,993,16,4090,23614,228,0.09666887479890224,0.08588057159080155
203,2023-01-09,12,21329,2049,1913,15925,15494,13564,6618,2498,590,1147,16,4068,23614,136,0.09606638848516105,0.0896900933002016
204,2023-01-09,13,21412,2051,1989,16254,15823,13834,6371,2309,544,1207,0,3841,23614,62,0.0957874089295722,0.09289183635344667
205,2023-01-09,14,21616,2057,1848,16479,16048,14200,6160,2148,431,1255,0,3624,23614,209,0.09516099185788304,0.08549222797927461
206,2023-01-09,15,21613,2055,1817,16558,16127,14310,6094,2198,185,1209,0,3561,23614,238,0.09508166381344561,0.08406977282191273
207,2023-01-09,16,21534,2044,1683,16487,16056,14373,5976,2145,20,1186,0,3438,23614,361,0.09491966192997121,0.07815547506269156
208,2023-01-09,17,22219,2094,1609,16884,16453,14844,6025,2098,0,1350,0,3536,23614,485,0.09424366533147306,0.07241550024753589
209,2023-01-09,18,21674,2023,2156,16677,16328,14173,6014,2057,0,1488,0,3447,23614,-133,0.09333763956814617,0.0994740241764326
210,2023-01-09,19,21310,2020,2046,16624,16275,14229,5947,1969,0,1134,0,3426,23614,-26,0.09479117785077429,0.09601126231816048
211,2023-01-09,20,21146,1985,2462,16774,16425,13963,5827,1901,0,1357,0,3283,23614,-477,0.09387118131088622,0.11642863898609666
212,2023-01-09,21,20647,1961,2866,16747,16537,13671,5788,1868,0,1188,0,3213,23614,-905,0.09497747856831501,0.13880951227781277
213,2023-01-09,22,19441,1819,3880,16696,16486,12606,5656,1853,0,1179,0,3127,23614,-2061,0.093565145825832,0.1995782109973767
214,2023-01-09,23,17965,1714,4715,16584,16374,11659,5413,1654,0,893,0,14314,0,-3001,0.09540773726690788,0.2624547731700529
215,2023-01-09,24,16823,1642,5434,16803,16593,11159,5211,1479,0,454,0,13438,0,-3792,0.09760447007073648,0.3230101646555311
216,2023-01-10,1,16396,1627,2619,13991,13781,11163,5021,1303,0,212,0,12597,0,-992,0.09923151988289827,0.1597340814832886
217,2023-01-10,2,16279,1628,2538,13954,13744,11206,4887,1161,0,187,0,12353,0,-910,0.1000061428834695,0.1559063824559248
218,2023-01-10,3,16104,1605,2461,13928,13718,11258,4749,1025,0,98,0,12110,0,-856,0.09966467958271237,0.15281917536015896
219,2023-01-10,4,15977,1608,2689,13986,13776,11087,4735,984,0,156,0,12175,0,-1081,0.10064467672278901,0.1683044376290918
220,2023-01-10,5,16143,1582,3389,14149,13939,10550,4941,1193,0,652,0,11961,0,-1807,0.0979991327510376,0.20993619525490925
221,2023-01-10,6,16931,1582,3937,14453,14243,10306,4986,1163,0,1639,0,12149,0,-2355,0.09343807217529974,0.23253204181678577
222,2023-01-10,7,19090,1819,4102,16887,16677,12575,4957,1089,0,1558,0,15388,0,-2283,0.09528548978522787,0.21487689889994763
223,2023-01-10,8,20588,1933,2543,16894,16684,14141,4907,1007,0,1541,0,2537,23614,-610,0.09388964445307946,0.12351855449776569
224,2023-01-10,9,21220,1978,2280,17011,16801,14522,4976,960,43,1722,0,2562,23614,-302,0.09321394910461829,0.10744580584354382
225,2023-01-10,10,21251,1961,2077,16542,16332,14255,5077,970,185,1919,0,2607,23614,-116,0.09227801044656722,0.09773657710225402
226,2023-01-10,11,21255,1960,2136,16541,16331,14194,5036,940,290,2024,0,2609,23614,-176,0.09221359680075276,0.10049400141143261
227,2023-01-10,12,21482,2019,2005,16922,16712,14707,5144,970,350,1631,0,2674,23614,14,0.09398566241504515,0.0933339540080067
228,2023-01-10,13,21636,2017,2064,16938,16728,14665,5139,973,371,1832,0,2676,23614,-47,0.09322425586984655,0.09539656128674431
229,2023-01-10,14,21783,2013,2138,17040,16830,14692,5130,951,339,1961,0,2653,23614,-125,0.09241151356562458,0.09814993343432953
230,2023-01-10,15,21701,2012,2310,17448,17238,14928,4965,909,162,1808,0,2565,23614,-298,0.09271462144601632,0.10644670752499885
231,2023-01-10,16,21534,1992,2495,17481,17271,14777,4937,902,19,1821,0,2511,23614,-503,0.09250487601003064,0.11586328596637875
232,2023-01-10,17,22120,2056,2867,18234,18024,15157,5185,981,0,1778,0,2626,23614,-811,0.09294755877034358,0.12961121157323688
233,2023-01-10,18,22052,2022,3363,18408,18198,14835,5291,1030,0,1925,0,2637,23614,-1341,0.09169236350444404,0.15250317431525484
234,2023-01-10,19,21555,2000,3724,18553,18343,14619,5246,1042,0,1689,0,2618,23614,-1724,0.09278589654372535,0.1727673393644166
235,2023-01-10,20,21426,2010,3686,18662,18452,14766,5226,1064,0,1435,0,2665,23614,-1676,0.09381125735088211,0.1720339774106226
236,2023-01-10,21,21090,1968,3764,18804,18217,14452,5180,1116,0,1457,0,2726,23614,-1796,0.09331436699857752,0.1784732100521574
237,2023-01-10,22,19560,1797,4719,18520,17471,12752,5250,1226,0,1558,0,2748,23614,-2922,0.09187116564417178,0.24125766871165644
238,2023-01-10,23,18143,1723,4504,17684,16270,11767,5353,1358,0,1023,0,14312,0,-2781,0.09496775615940031,0.24825001377941905
239,2023-01-10,24,17059,1606,5128,17818,15618,10490,5463,1517,0,1105,0,13199,0,-3522,0.09414385368427224,0.3006037868573773
240,2023-01-11,1,15715,1531,2668,13987,12220,9552,5602,1724,0,560,0,12539,0,-1137,0.0974228444161629,0.16977410117721922
241,2023-01-11,2,15206,1546,2852,13628,12218,9366,5904,2015,0,-64,0,12624,0,-1306,0.10167039326581613,0.18755754307510195
242,2023-01-11,3,15073,1535,3303,13448,12247,8944,6218,2335,0,-90,0,12426,0,-1768,0.10183772308100578,0.21913355005639223
243,2023-01-11,4,15355,1560,3501,13546,12345,8844,6599,2721,0,-88,0,12317,0,-1941,0.10159557147508955,0.2280039075219798
244,2023-01-11,5,15630,1590,3518,13545,12344,8826,7090,3230,0,-285,0,12740,0,-1928,0.1017274472168906,0.2250799744081894
245,2023-01-11,6,16613,1712,3087,13545,12344,9257,7703,3800,0,-347,0,14095,0,-1375,0.10305182688256186,0.18581833503882503
246,2023-01-11,7,18907,1906,3583,14923,13722,10139,8652,4746,0,115,0,16709,0,-1677,0.10080922409689533,0.1895065319722854
247,2023-01-11,8,20759,2078,2485,15462,14261,11776,9126,5150,0,-143,0,6498,23614,-407,0.10010116094224192,0.11970711498627101
248,2023-01-11,9,21256,2142,2277,15432,14231,11955,9534,5419,282,-232,0,6886,23614,-135,0.10077154685735792,0.10712269476853595
249,2023-01-11,10,21251,2135,2481,15064,13863,11382,9903,5563,830,-35,0,7269,23614,-346,0.1004658604300974,0.11674744717895628
250,2023-01-11,11,20846,2150,2082,14755,13554,11127,10056,5578,1332,-337,344,7484,23614,68,0.1031372925261441,0.09987527583229397
251,2023-01-11,12,20700,2119,2364,14661,13460,10485,10024,5279,1962,191,611,7461,23614,-245,0.10236714975845411,0.11420289855072464
252,2023-01-11,13,20846,2103,1839,14573,13372,10962,9480,4844,1704,403,570,6913,23614,264,0.10088266334068886,0.08821836323515303
253,2023-01-11,14,21111,2096,1403,14571,13369,11653,9004,4559,1257,454,313,6433,23614,693,0.09928473307754251,0.06645824451707641
254,2023-01-11,15,20934,2063,1517,14751,13549,11805,8615,4388,769,514,228,6045,23614,546,0.09854781694850483,0.07246584503678227
255,2023-01-11,16,21241,2067,1333,15237,14035,12474,8297,4314,131,469,228,5705,23614,734,0.09731180264582646,0.0627559907725625
256,2023-01-11,17,21854,2154,1940,16485,15283,13115,8584,4515,0,155,228,5890,23614,214,0.09856319209298069,0.0887709343827217
257,2023-01-11,18,22059,2162,2107,16809,15608,13273,8629,4521,0,156,228,5918,23614,55,0.09800988258760597,0.09551656920077972
258,2023-01-11,19,21758,2108,2358,16529,15328,12742,8557,4407,0,459,228,5816,23614,-250,0.09688390477065907,0.10837393142752091
259,2023-01-11,20,21668,2112,2414,16851,15650,13008,8349,4226,0,312,228,5634,23614,-302,0.09747092486616209,0.11140852870592578
260,2023-01-11,21,21148,2048,3028,16951,15750,12494,8189,4087,0,465,228,5484,23614,-980,0.09684130887081521,0.1431813883109514
261,2023-01-11,22,19801,1875,3856,16318,15117,11033,8021,4013,0,747,228,5389,23614,-1981,0.09469218726326953,0.1947376395131559
262,2023-01-11,23,18221,1763,4855,16115,14914,9831,7959,3980,0,431,228,14999,0,-3092,0.09675648976455738,0.26645079852916964
263,2023-01-11,24,17351,1724,5210,16236,15035,9596,7839,3862,0,-84,228,14210,0,-3486,0.09936026741974525,0.30027087775920697
264,2023-01-12,1,16415,1642,2815,12999,12011,8969,7530,3648,0,-84,228,13059,0,-1173,0.1000304599451721,0.17148949131891564
265,2023-01-12,2,16137,1625,2990,13038,12050,8833,7391,3545,0,-87,228,12948,0,-1365,0.1007002540744872,0.18528846749705646
266,2023-01-12,3,15821,1595,3437,12889,11901,8236,7674,3862,0,-89,228,12656,0,-1842,0.10081537197395866,0.21724290499968396
267,2023-01-12,4,15893,1605,3565,12889,11901,8108,7882,4071,0,-97,228,12740,0,-1960,0.10098785628893224,0.22431259044862517
268,2023-01-12,5,16212,1637,3618,12887,11899,8053,8244,4442,0,-85,228,13124,0,-1981,0.10097458672588207,0.2231680236861584
269,2023-01-12,6,16964,1729,3427,13063,12075,8419,8733,4923,0,-188,228,14351,0,-1698,0.10192171657627917,0.20201603395425607
270,2023-01-12,7,19279,1900,3675,14344,13356,9452,9332,5446,0,495,228,16585,0,-1775,0.09855282950360496,0.190621920224078
271,2023-01-12,8,20892,2027,3321,15260,14272,10722,9759,5793,5,411,228,7124,23614,-1294,0.09702278384070458,0.15896036760482482
272,2023-01-12,9,21159,2118,3267,15558,14570,11075,10046,5893,532,38,228,7429,23614,-1149,0.10009924854671771,0.15440238196512124
273,2023-01-12,10,21214,2133,3300,15503,14515,10988,10203,5842,1066,23,228,7618,23614,-1167,0.10054680871122844,0.155557650608089
274,2023-01-12,11,20647,2064,3314,14596,13608,10066,10124,5579,1582,457,228,7577,23614,-1250,0.09996609676950646,0.16050757979367464
275,2023-01-12,12,20117,2045,4033,14510,13522,9260,10471,5731,2176,386,228,7964,23614,-1988,0.10165531639906547,0.20047720833126212
276,2023-01-12,13,19752,2042,4813,14762,13774,8733,10801,5916,2444,219,228,8275,23614,-2771,0.10338193600648035,0.24367152693398136
277,2023-01-12,14,19878,2009,4863,14511,13523,8432,10949,6188,2267,497,228,8447,23614,-2854,0.10106650568467652,0.244642318140658
278,2023-01-12,15,20063,2039,4010,14415,13427,9189,10878,6589,1334,-5,228,8426,23614,-1971,0.10162986592234462,0.1998704082141255
279,2023-01-12,16,20787,2022,3545,14514,13526,9753,10554,6705,222,480,228,8060,23614,-1523,0.09727233367008226,0.1705392793572906
280,2023-01-12,17,21669,2117,3196,14883,14105,10640,10845,7014,0,184,269,8292,23614,-1079,0.09769717107388436,0.1474918085744612
281,2023-01-12,18,21883,2121,3156,14865,14087,10661,11007,7162,0,215,269,8446,23614,-1035,0.09692455330621944,0.1442215418361285
282,2023-01-12,19,21569,2111,3437,14880,13874,10368,11209,7355,0,-8,69,8641,23614,-1326,0.09787194584820808,0.15934906578886365
283,2023-01-12,20,21478,2106,3517,15024,14018,10422,11114,7256,0,-59,78,8543,23614,-1411,0.09805382251606294,0.16374895241642612
284,2023-01-12,21,21338,2100,3548,15169,14391,10765,10733,6978,0,-160,78,8256,23614,-1448,0.098415971506233,0.1662761270971975
285,2023-01-12,22,20040,1945,4336,15010,13900,9564,10461,6705,0,15,0,8039,23614,-2391,0.09705588822355289,0.21636726546906188
286,2023-01-12,23,18533,1831,4884,14580,13470,8587,10135,6395,0,-188,0,15868,0,-3053,0.09879674094857821,0.26352991960287053
287,2023-01-12,24,17161,1685,5458,14251,12793,7335,9901,6201,0,-75,0,14841,0,-3773,0.09818775129654449,0.3180467338733174
288,2023-01-13,1,16461,1637,3479,12283,10640,7160,9556,6064,0,-255,0,13257,0,-1842,0.09944717817872548,0.2113480347488002
289,2023-01-13,2,16387,1631,3634,12438,10634,7000,9535,6085,0,-148,0,12710,0,-2003,0.09953011533532678,0.2217611521327882
290,2023-01-13,3,16409,1629,4192,12545,11068,6876,9606,6202,0,-73,0,12710,0,-2563,0.09927478822597355,0.25546955938814064
291,2023-01-13,4,16494,1640,4274,12712,11235,6961,9605,6186,0,-71,0,12760,0,-2634,0.09943009579240936,0.2591245301321693
292,2023-01-13,5,16972,1695,3817,12952,11475,7658,9385,5976,0,-71,0,13242,0,-2122,0.09987037473485741,0.22489983502238983
293,2023-01-13,6,17664,1764,4230,13294,12516,8286,9452,6013,0,-74,0,14025,0,-2466,0.09986413043478261,0.23947010869565216
294,2023-01-13,7,19270,1887,4536,14470,13692,9156,9573,6100,0,541,0,16304,0,-2649,0.09792423456149454,0.2353918007265179
295,2023-01-13,8,20532,2007,3308,14537,13759,10451,9828,6242,7,253,0,7610,23614,-1301,0.09774985388661601,0.1611143580751997
296,2023-01-13,9,21246,2106,2905,14928,14150,11244,9864,6079,260,139,0,7607,23614,-799,0.09912454109008755,0.13673162006966016
297,2023-01-13,10,21422,2092,2416,14673,13895,11479,9480,5563,585,462,0,7182,23614,-324,0.09765661469517319,0.11278125291756139
298,2023-01-13,11,20851,2049,2635,14659,13881,11246,9035,4969,940,570,0,6725,23614,-586,0.09826866816939235,0.12637283583521175
299,2023-01-13,12,21045,2100,2019,14732,13954,11934,8688,4601,1159,424,0,6469,23614,81,0.09978617248752673,0.09593727726300784
300,2023-01-13,13,21097,2106,2051,15227,14449,12398,8384,4357,1045,315,0,6196,23614,55,0.09982461961416315,0.09721761387875054
301,2023-01-13,14,21162,2090,2217,15550,14772,12555,8249,4227,825,358,0,5968,23614,-127,0.0987619317644835,0.10476325489084208
302,2023-01-13,15,20792,2027,2528,15279,14501,11973,8197,4307,524,621,0,5915,23614,-501,0.09748941900731051,0.12158522508657175
303,2023-01-13,16,20919,2009,2705,15405,14627,11922,8255,4544,105,743,0,5981,23614,-696,0.09603709546345428,0.12930828433481523
304,2023-01-13,17,21613,2056,3141,15908,15130,11988,8686,4996,0,939,0,6377,23614,-1085,0.09512793226298986,0.14532920001850738
305,2023-01-13,18,21747,2079,3183,15998,15220,12037,9042,5342,0,669,0,6691,23614,-1104,0.09559939301972686,0.14636501586425713
306,2023-01-13,19,21407,2082,3123,15609,14831,11708,9432,5694,0,267,0,7056,23614,-1041,0.09725790629233429,0.14588685943850144
307,2023-01-13,20,21286,2091,3139,15353,14575,11436,9843,6065,0,8,0,7449,23614,-1048,0.09823358075730527,0.14746781922390303
308,2023-01-13,21,20821,2044,3614,15607,14497,10883,10017,6282,0,-79,0,7664,23614,-1570,0.09817011670909179,0.17357475625570337
309,2023-01-13,22,19412,1906,3835,15292,13406,9571,10015,6342,0,-174,0,7716,23614,-1929,0.09818668864619823,0.19755821141561922
310,2023-01-13,23,18118,1835,3067,15695,12263,9195,9625,6019,0,-703,0,15868,0,-1232,0.10128049453582073,0.16927916988630093
311,2023-01-13,24,16889,1680,3730,15237,11255,7525,9623,6047,0,-259,0,14516,0,-2050,0.0994730297826988,0.2208538101723015
312,2023-01-14,1,15828,1587,2629,12347,8846,6216,9875,6365,0,-263,0,13416,0,-1042,0.10026535253980288,0.1660980540813748
313,2023-01-14,2,15687,1582,2779,12381,8808,6029,9932,6430,0,-274,0,12863,0,-1197,0.10084783578759482,0.17715305667112896
314,2023-01-14,3,15783,1586,3074,12380,9044,5970,9994,6506,0,-181,0,12700,0,-1488,0.10048786669201039,0.19476652094025218
315,2023-01-14,4,15823,1594,3005,12380,9044,6039,10008,6524,0,-224,0,12781,0,-1411,0.10073942994375276,0.18991341717752638
316,2023-01-14,5,15551,1587,2881,12379,9043,6162,9824,6395,0,-435,0,12873,0,-1294,0.10205131502797248,0.18526139798083724
317,2023-01-14,6,15478,1577,3011,12443,9107,6096,9708,6244,0,-327,0,13055,0,-1434,0.10188654864969635,0.19453417754231814
318,2023-01-14,7,16133,1638,2774,12564,9570,6795,9493,6012,0,-155,0,14031,0,-1136,0.10153102336825141,0.17194570135746606
319,2023-01-14,8,16486,1657,3004,13087,10093,7089,9461,5873,27,-65,0,14401,0,-1347,0.10050952323183307,0.18221521290792186
320,2023-01-14,9,16999,1728,3004,13433,10439,7436,9420,5534,752,143,0,14721,0,-1276,0.10165303841402436,0.17671627742808402
321,2023-01-14,10,17689,1826,2356,13675,10681,8325,9135,4849,1551,229,0,15260,0,-530,0.10322799479902764,0.13319011815252416
322,2023-01-14,11,17849,1858,2376,13817,11170,8794,8804,4296,2069,250,0,15065,0,-518,0.10409546753319514,0.1331167012157544
323,2023-01-14,12,17672,1844,2764,13507,11220,8456,8781,4025,2574,434,0,14734,0,-920,0.10434585785423268,0.1564056133997284
324,2023-01-14,13,17588,1822,2699,13428,11142,8443,8527,3756,2587,619,0,14403,0,-877,0.10359335910848305,0.15345690243347737
325,2023-01-14,14,17704,1807,2506,13751,11465,8958,8097,3499,2216,648,0,14543,0,-699,0.10206732941708088,0.14154993221870762
326,2023-01-14,15,17761,1761,2001,13800,11513,9512,7463,3259,1294,786,0,14292,0,-240,0.09914982264512133,0.11266257530544452
327,2023-01-14,16,18208,1721,2194,13963,11678,9484,7487,3632,280,1237,0,14609,0,-473,0.0945188927943761,0.12049648506151142
328,2023-01-14,17,19007,1816,2252,14410,12125,9873,8319,4554,0,815,0,15829,0,-436,0.09554374704056401,0.11848266428158047
329,2023-01-14,18,19004,1838,3048,14313,12027,8978,9612,5754,0,414,0,16063,0,-1210,0.09671648074089666,0.16038728688697115
330,2023-01-14,19,18781,1841,3711,14189,11904,8193,10496,6590,0,92,0,16168,0,-1870,0.0980245993291092,0.19759331239018157
331,2023-01-14,20,18545,1819,3589,13843,11003,7413,11069,7190,0,63,0,15898,0,-1770,0.0980857373955244,0.19352925316796982
332,2023-01-14,21,18138,1801,3400,14206,10551,7151,11258,7435,0,-271,0,15666,0,-1599,0.09929429926121953,0.18745175873855993
333,2023-01-14,22,17232,1748,3402,14164,10151,6749,11160,7487,0,-676,0,15123,0,-1654,0.10143918291550603,0.1974233983286908
334,2023-01-14,23,16245,1645,3611,14123,9305,5695,11101,7454,0,-552,0,14124,0,-1966,0.1012619267466913,0.22228377962449986
335,2023-01-14,24,15323,1567,4061,13862,9044,4983,11027,7472,0,-687,0,13689,0,-2494,0.10226456960125302,0.2650264308555766
336,2023-01-15,1,14787,1530,2319,12533,7810,5491,10124,6632,0,-828,0,12266,0,-789,0.10346926354230067,0.15682694258470278
337,2023-01-15,2,14259,1460,2151,12519,7796,5645,9206,5713,0,-592,0,11107,0,-691,0.10239147205273862,0.15085209341468547
338,2023-01-15,3,13809,1427,2083,12518,7795,5712,8677,5195,0,-580,0,10552,0,-656,0.10333840249112898,0.15084365269027447
339,2023-01-15,4,13713,1424,2078,12518,7795,5717,8583,5102,0,-587,0,10427,0,-654,0.10384306862101655,0.15153503974330926
340,2023-01-15,5,13492,1401,2251,12564,7841,5590,8475,4989,0,-573,0,10442,0,-850,0.10383931218499852,0.1668396086569819
341,2023-01-15,6,13452,1396,2547,12680,8185,5639,8304,4804,0,-491,0,10362,0,-1151,0.10377639012786202,0.18933987511150757
342,2023-01-15,7,13994,1444,2626,12935,8099,5473,8994,5497,0,-474,0,11157,0,-1182,0.10318708017721881,0.18765185079319707
343,2023-01-15,8,14376,1470,3152,12933,8334,5182,9576,6067,6,-382,0,11635,0,-1682,0.10225375626043405,0.21925431274346133
344,2023-01-15,9,14803,1494,2691,12982,8383,5692,9182,5587,159,-71,0,11980,0,-1197,0.1009254880767412,0.1817874755117206
345,2023-01-15,10,14969,1544,2192,13123,8287,6095,9201,5452,333,-327,0,12858,0,-648,0.10314650277239629,0.1464359676665108
346,2023-01-15,11,15746,1604,1727,13030,8194,6466,9421,5648,404,-141,0,13577,0,-123,0.10186714086117109,0.1096786485456624
347,2023-01-15,12,16230,1629,1450,13124,8288,6838,9289,5493,449,102,0,13715,0,179,0.10036968576709797,0.0893407270486753
348,2023-01-15,13,16468,1648,1123,13292,8273,7150,9215,5388,485,104,0,13892,0,525,0.10007286859363615,0.06819285887782366
349,2023-01-15,14,16809,1680,1144,14192,9089,7945,8735,4872,409,129,0,14078,0,536,0.09994645725504195,0.06805877803557618
350,2023-01-15,15,16841,1664,732,14047,8945,8213,8442,4658,234,186,0,14032,0,932,0.09880648417552401,0.04346535241375215
351,2023-01-15,16,16876,1641,1441,14554,9452,8010,8419,4681,30,447,0,13913,0,200,0.09723868215216876,0.0853875325906613
352,2023-01-15,17,17549,1690,1953,14970,9867,7913,9055,5229,0,581,0,14562,0,-263,0.09630178357741181,0.1112883925009972
353,2023-01-15,18,17407,1709,2714,15124,10288,7573,9734,5891,0,100,0,14786,0,-1005,0.09817889354857241,0.1559142873556615
354,2023-01-15,19,17528,1738,2973,15131,10295,7322,10289,6399,0,-83,0,15108,0,-1235,0.0991556366955728,0.1696143313555454
355,2023-01-15,20,17514,1732,3550,15072,10236,6686,10900,7000,0,-72,0,15176,0,-1818,0.09889231471965285,0.20269498686764872
356,2023-01-15,21,17414,1714,3513,14771,10074,6561,11008,7125,0,-155,0,14806,0,-1799,0.09842655334788102,0.20173423682094865
357,2023-01-15,22,16825,1655,3288,14080,9383,6095,10795,7015,0,-64,0,14183,0,-1633,0.09836552748885587,0.19542347696879644
358,2023-01-15,23,16059,1590,4573,14297,10178,5606,10619,6864,0,-166,0,13696,0,-2983,0.09900990099009901,0.28476243850800176
359,2023-01-15,24,15117,1489,5586,14302,10420,4834,10348,6641,0,-64,0,13042,0,-4097,0.09849837930806377,0.3695177614606073
360,2023-01-16,1,14781,1501,6162,13504,11237,5075,10225,6456,0,-519,0,12154,0,-4661,0.10154928624585617,0.41688654353562005
