,Data,Godz.,prog. zap 2022,zap 2022
663,2022-01-28,16,25750,"24893,75"
664,2022-01-28,17,26300,"25032,888"
665,2022-01-28,18,26300,"25309,95"
666,2022-01-28,19,25800,"24959,388"
667,2022-01-28,20,25750,"24770,863"
668,2022-01-28,21,25350,"24171,838"
669,2022-01-28,22,24000,"22652,588"
670,2022-01-28,23,22350,"21201,35"
671,2022-01-28,24,21100,"20068,925"
672,2022-01-29,1,19500,"18897,413"
673,2022-01-29,2,18750,"18256,375"
674,2022-01-29,3,18250,"17817,938"
675,2022-01-29,4,18050,"17697,013"
676,2022-01-29,5,18200,"17776,663"
677,2022-01-29,6,18800,"17986,663"
678,2022-01-29,7,20100,"19052,313"
679,2022-01-29,8,20850,"19744,525"
680,2022-01-29,9,21900,"20756,013"
681,2022-01-29,10,22650,"21700,263"
682,2022-01-29,11,23000,"21976,575"
683,2022-01-29,12,23200,"22243,538"
684,2022-01-29,13,23250,"22375,95"
685,2022-01-29,14,23250,"22631,275"
686,2022-01-29,15,22700,"22100,113"
687,2022-01-29,16,22150,"21891,713"
688,2022-01-29,17,22650,"22157,938"
689,2022-01-29,18,22650,"22513,575"
690,2022-01-29,19,22550,"22180,075"
691,2022-01-29,20,22350,"21800,5"
692,2022-01-29,21,21700,"21068,7"
693,2022-01-29,22,20600,"19771,6"
694,2022-01-29,23,19700,"18713,425"
695,2022-01-29,24,18600,"17384,275"
696,2022-01-30,1,16950,"16521,138"
697,2022-01-30,2,16150,"15892,513"
698,2022-01-30,3,15750,"15542,863"
699,2022-01-30,4,15600,"15228,375"
700,2022-01-30,5,15600,"15263,5"
701,2022-01-30,6,15850,"15705,175"
702,2022-01-30,7,16650,"16108,788"
703,2022-01-30,8,17150,"16338,138"
704,2022-01-30,9,18250,"17222,45"
705,2022-01-30,10,19150,"18219,55"
706,2022-01-30,11,19800,"19172,875"
707,2022-01-30,12,20050,"19563,613"
708,2022-01-30,13,20150,"19846,225"
709,2022-01-30,14,20150,"20187,7"
710,2022-01-30,15,20100,"20010,3"
711,2022-01-30,16,19850,"19675,763"
712,2022-01-30,17,20650,"19882,575"
713,2022-01-30,18,20800,"20564,475"
714,2022-01-30,19,20800,"20701,6"
715,2022-01-30,20,20800,"20596,25"
716,2022-01-30,21,20450,"20022,425"
717,2022-01-30,22,19650,"19084,125"
718,2022-01-30,23,18850,"18530,413"
719,2022-01-30,24,17900,"17465,613"
720,2022-01-31,1,17524,16753
721,2022-01-31,2,16954,"16293,825"
722,2022-01-31,3,16661,"16118,013"
723,2022-01-31,4,16650,"16191,613"
724,2022-01-31,5,17362,"16603,238"
725,2022-01-31,6,19550,"17890,925"
726,2022-01-31,7,22650,"20888,125"
727,2022-01-31,8,24350,"22886,6"
728,2022-01-31,9,25350,"24195,575"
729,2022-01-31,10,25550,"24708,388"
730,2022-01-31,11,25800,"24721,25"
731,2022-01-31,12,25800,"25084,175"
732,2022-01-31,13,25800,"25271,475"
733,2022-01-31,14,25800,"25545,55"
734,2022-01-31,15,25350,"25060,688"
735,2022-01-31,16,24900,"24729,9"
736,2022-01-31,17,25850,"24846,3"
737,2022-01-31,18,25900,"25311,925"
738,2022-01-31,19,25600,"25137,363"
739,2022-01-31,20,25500,"24920,288"
740,2022-01-31,21,24901,"24348,525"
741,2022-01-31,22,23850,"22945,95"
742,2022-01-31,23,22150,"21514,7"
743,2022-01-31,24,20950,"20224,588"
744,2022-01-01,1,15450,"14910,838"
745,2022-01-01,2,14750,"14438,250"
746,2022-01-01,3,14100,"13934,850"
747,2022-01-01,4,13700,"13579,013"
748,2022-01-01,5,13450,"13396,763"
749,2022-01-01,6,13500,"13364,275"
750,2022-01-01,7,13650,"13449,125"
751,2022-01-01,8,13600,"13444,275"
752,2022-01-01,9,13800,"13527,463"
753,2022-01-01,10,14450,"14202,300"
754,2022-01-01,11,15150,"14851,475"
755,2022-01-01,12,15600,"15642,663"
756,2022-01-01,13,16150,"16235,188"
757,2022-01-01,14,16450,"16711,688"
758,2022-01-01,15,16500,"16873,763"
759,2022-01-01,16,16850,"17032,338"
760,2022-01-01,17,17750,"17715,213"
761,2022-01-01,18,17850,"17886,913"
762,2022-01-01,19,17800,"17929,075"
763,2022-01-01,20,17900,"17898,400"
764,2022-01-01,21,17700,"17593,863"
765,2022-01-01,22,17000,"16971,963"
766,2022-01-01,23,16350,"16426,200"
767,2022-01-01,24,15450,"15410,875"
768,2022-01-02,1,14150,"14479,513"
769,2022-01-02,2,13550,"13833,250"
770,2022-01-02,3,13300,"13451,213"
771,2022-01-02,4,13250,"13267,475"
772,2022-01-02,5,13500,"13325,888"
773,2022-01-02,6,14050,"13713,750"
774,2022-01-02,7,14800,"14229,825"
775,2022-01-02,8,14850,"14542,475"
776,2022-01-02,9,15950,"14959,550"
777,2022-01-02,10,16950,"15855,050"
778,2022-01-02,11,17600,"16708,588"
779,2022-01-02,12,17950,"17032,088"
780,2022-01-02,13,18150,"17414,238"
781,2022-01-02,14,18350,"18006,325"
782,2022-01-02,15,18050,"17914,125"
783,2022-01-02,16,18450,"18023,975"
784,2022-01-02,17,19500,"18626,888"
785,2022-01-02,18,19500,"18737,350"
786,2022-01-02,19,19550,"18752,550"
787,2022-01-02,20,19550,"18773,650"
788,2022-01-02,21,19250,"18377,638"
789,2022-01-02,22,18500,"17527,200"
790,2022-01-02,23,17800,"16897,313"
791,2022-01-02,24,16800,"15711,225"
792,2022-01-03,1,15500,"14917,713"
793,2022-01-03,2,14800,"14445,800"
794,2022-01-03,3,14500,"14222,638"
795,2022-01-03,4,14650,"14320,250"
796,2022-01-03,5,15350,"14814,363"
797,2022-01-03,6,17350,"15727,125"
798,2022-01-03,7,20500,"18749,400"
799,2022-01-03,8,21800,"20920,800"
800,2022-01-03,9,23100,"22134,988"
801,2022-01-03,10,23400,"22928,875"
802,2022-01-03,11,23900,"22934,625"
803,2022-01-03,12,23900,"23365,988"
804,2022-01-03,13,24100,"23608,288"
805,2022-01-03,14,24300,"23666,363"
806,2022-01-03,15,23700,"23373,788"
807,2022-01-03,16,23850,"23416,663"
808,2022-01-03,17,24350,"23971,475"
809,2022-01-03,18,24250,"23882,450"
810,2022-01-03,19,23700,"23557,638"
811,2022-01-03,20,23500,"23339,825"
812,2022-01-03,21,23100,"22852,413"
813,2022-01-03,22,21950,"21305,900"
814,2022-01-03,23,20250,"19825,138"
815,2022-01-03,24,18900,"18509,188"
816,2022-01-04,1,17800,"17594,000"
817,2022-01-04,2,17100,"16879,763"
818,2022-01-04,3,16750,"16612,075"
819,2022-01-04,4,16800,"16602,888"
820,2022-01-04,5,17400,"16936,013"
821,2022-01-04,6,18800,"17762,775"
822,2022-01-04,7,21400,"20157,963"
823,2022-01-04,8,22500,"22050,563"
824,2022-01-04,9,23700,"23022,825"
825,2022-01-04,10,24100,"23453,550"
826,2022-01-04,11,24500,"23659,550"
827,2022-01-04,12,24600,"24118,150"
828,2022-01-04,13,24650,"24361,338"
829,2022-01-04,14,24800,"24275,963"
830,2022-01-04,15,24300,"24024,088"
831,2022-01-04,16,24250,"23958,550"
832,2022-01-04,17,24650,"24401,813"
833,2022-01-04,18,24550,"24328,075"
834,2022-01-04,19,24100,"23992,475"
835,2022-01-04,20,23900,"23735,775"
836,2022-01-04,21,23350,"23111,925"
837,2022-01-04,22,22250,"21669,325"
838,2022-01-04,23,20600,"20228,688"
839,2022-01-04,24,19250,"18802,188"
840,2022-01-05,1,17800,"17752,388"
841,2022-01-05,2,17150,"17162,550"
842,2022-01-05,3,16700,"16786,863"
843,2022-01-05,4,16900,"16803,300"
844,2022-01-05,5,17350,"17165,550"
845,2022-01-05,6,18800,"17873,775"
846,2022-01-05,7,21650,"20242,513"
847,2022-01-05,8,22600,"22207,438"
848,2022-01-05,9,23850,"23028,438"
849,2022-01-05,10,24000,"23534,675"
850,2022-01-05,11,24350,"23727,425"
851,2022-01-05,12,24400,"24107,313"
852,2022-01-05,13,24650,"24197,475"
853,2022-01-05,14,24750,"24214,813"
854,2022-01-05,15,24400,"23969,363"
855,2022-01-05,16,24450,"23815,588"
856,2022-01-05,17,24800,"24337,563"
857,2022-01-05,18,24800,"24205,300"
858,2022-01-05,19,24450,"23696,675"
859,2022-01-05,20,24300,"23424,950"
860,2022-01-05,21,23900,"22866,225"
861,2022-01-05,22,22550,"21539,875"
862,2022-01-05,23,20800,"20089,138"
863,2022-01-05,24,19600,"18792,288"
864,2022-01-06,1,18050,"17749,538"
865,2022-01-06,2,17100,"16976,738"
866,2022-01-06,3,16500,"16561,275"
867,2022-01-06,4,16200,"16398,650"
868,2022-01-06,5,16150,"16401,450"
869,2022-01-06,6,16100,"16213,450"
870,2022-01-06,7,16432,"16250,213"
871,2022-01-06,8,16650,"16589,663"
872,2022-01-06,9,17950,"17087,250"
873,2022-01-06,10,18900,"18075,900"
874,2022-01-06,11,19550,"18798,538"
875,2022-01-06,12,19900,"19315,100"
876,2022-01-06,13,20100,"19657,838"
877,2022-01-06,14,20150,"19860,325"
878,2022-01-06,15,19800,"19875,138"
879,2022-01-06,16,20150,"19752,925"
880,2022-01-06,17,21100,"20401,750"
881,2022-01-06,18,21100,"20552,338"
882,2022-01-06,19,21100,"20465,363"
883,2022-01-06,20,21000,"20485,375"
884,2022-01-06,21,20750,"20225,538"
885,2022-01-06,22,20050,"19556,250"
886,2022-01-06,23,19250,"18883,900"
887,2022-01-06,24,18300,"17761,363"
888,2022-01-07,1,16393,"16997,313"
889,2022-01-07,2,16191,"16432,713"
890,2022-01-07,3,16174,"16185,575"
891,2022-01-07,4,16118,"16161,138"
892,2022-01-07,5,16386,"16425,000"
893,2022-01-07,6,17365,"17181,988"
894,2022-01-07,7,19762,"18906,000"
895,2022-01-07,8,20563,"20101,438"
896,2022-01-07,9,21550,"20909,463"
897,2022-01-07,10,22049,"21505,038"
898,2022-01-07,11,22215,"21345,625"
899,2022-01-07,12,21989,"21263,563"
900,2022-01-07,13,21668,"21227,675"
901,2022-01-07,14,21825,"21884,738"
902,2022-01-07,15,22402,"22107,313"
903,2022-01-07,16,22410,"22318,525"
904,2022-01-07,17,23162,"22930,200"
905,2022-01-07,18,22984,"23000,375"
906,2022-01-07,19,22579,"22791,775"
907,2022-01-07,20,22317,"22451,200"
908,2022-01-07,21,22620,"22021,688"
909,2022-01-07,22,21279,"20822,300"
910,2022-01-07,23,20142,"19960,250"
911,2022-01-07,24,18792,"18816,363"
912,2022-01-08,1,18400,"17742,663"
913,2022-01-08,2,17650,"17242,863"
914,2022-01-08,3,17250,"16879,100"
915,2022-01-08,4,17150,"16791,500"
916,2022-01-08,5,17250,"16859,625"
917,2022-01-08,6,17650,"17339,750"
918,2022-01-08,7,18900,"18151,300"
919,2022-01-08,8,19550,"18785,100"
920,2022-01-08,9,20800,"19579,200"
921,2022-01-08,10,21700,"20444,063"
922,2022-01-08,11,22150,"21138,075"
923,2022-01-08,12,22250,"21372,750"
924,2022-01-08,13,22200,"21506,763"
925,2022-01-08,14,22150,"21675,713"
926,2022-01-08,15,21500,"21486,488"
927,2022-01-08,16,21800,"21475,788"
928,2022-01-08,17,22550,"22045,463"
929,2022-01-08,18,22550,"22051,300"
930,2022-01-08,19,22250,"21857,013"
931,2022-01-08,20,22000,"21552,438"
932,2022-01-08,21,21500,"21135,525"
933,2022-01-08,22,20450,"20230,063"
934,2022-01-08,23,19400,"19224,250"
935,2022-01-08,24,18150,"18045,713"
936,2022-01-09,1,17150,"17077,663"
937,2022-01-09,2,16450,"16344,488"
938,2022-01-09,3,16050,"15912,913"
939,2022-01-09,4,15750,"15681,063"
940,2022-01-09,5,15750,"15813,363"
941,2022-01-09,6,15950,"16036,638"
942,2022-01-09,7,16700,"16484,300"
943,2022-01-09,8,16900,"16835,425"
944,2022-01-09,9,18100,"17299,488"
945,2022-01-09,10,19100,"17983,450"
946,2022-01-09,11,19550,"18426,813"
947,2022-01-09,12,19650,"18351,738"
948,2022-01-09,13,19850,"18560,663"
949,2022-01-09,14,20050,"19110,688"
950,2022-01-09,15,19650,"19472,200"
951,2022-01-09,16,19850,"19621,313"
952,2022-01-09,17,21050,"20519,413"
953,2022-01-09,18,21100,"20862,875"
954,2022-01-09,19,21100,"20844,813"
955,2022-01-09,20,21100,"20951,913"
956,2022-01-09,21,20850,"20552,363"
957,2022-01-09,22,20150,"19667,825"
958,2022-01-09,23,19300,"18919,088"
959,2022-01-09,24,18250,"17734,013"
960,2022-01-10,1,17050,"17083,900"
961,2022-01-10,2,16400,"16764,463"
962,2022-01-10,3,16200,"16569,050"
963,2022-01-10,4,16350,"16596,938"
964,2022-01-10,5,17050,"17013,525"
965,2022-01-10,6,18900,"18254,875"
966,2022-01-10,7,22250,"21426,013"
967,2022-01-10,8,23650,"23775,100"
968,2022-01-10,9,24600,"24862,963"
969,2022-01-10,10,24850,"25265,375"
970,2022-01-10,11,25000,"25115,900"
971,2022-01-10,12,25050,"25330,975"
972,2022-01-10,13,25100,"25350,875"
973,2022-01-10,14,25300,"25601,825"
974,2022-01-10,15,24700,"25658,438"
975,2022-01-10,16,24850,"25607,663"
976,2022-01-10,17,25600,"26060,663"
977,2022-01-10,18,25600,"26077,838"
978,2022-01-10,19,25200,"25775,925"
979,2022-01-10,20,25050,"25572,775"
980,2022-01-10,21,24650,"25000,950"
981,2022-01-10,22,23600,"23569,600"
982,2022-01-10,23,21850,"22124,825"
983,2022-01-10,24,20550,"20728,475"
984,2022-01-11,1,19400,"19611,750"
985,2022-01-11,2,18700,"19217,950"
986,2022-01-11,3,18400,"19021,900"
987,2022-01-11,4,18400,"18956,225"
988,2022-01-11,5,19000,"19357,050"
989,2022-01-11,6,20500,"20256,788"
990,2022-01-11,7,23800,"23058,125"
991,2022-01-11,8,24650,"25135,400"
992,2022-01-11,9,25450,"25808,550"
993,2022-01-11,10,25500,"26075,113"
994,2022-01-11,11,25600,"25762,788"
995,2022-01-11,12,25600,"25851,925"
996,2022-01-11,13,25700,"25869,713"
997,2022-01-11,14,25850,"25903,625"
998,2022-01-11,15,25250,"25717,275"
999,2022-01-11,16,25300,"25698,613"
1000,2022-01-11,17,26100,"26333,913"
1001,2022-01-11,18,26100,"26376,225"
1002,2022-01-11,19,25700,"26035,275"
1003,2022-01-11,20,25650,"25911,988"
1004,2022-01-11,21,25150,"25398,425"
1005,2022-01-11,22,23900,"23889,963"
1006,2022-01-11,23,22100,"22446,150"
1007,2022-01-11,24,20850,"21031,300"
1008,2022-01-12,1,19750,"19947,588"
1009,2022-01-12,2,19100,"19415,550"
1010,2022-01-12,3,18800,"19110,500"
1011,2022-01-12,4,18850,"19177,175"
1012,2022-01-12,5,19500,"19436,663"
1013,2022-01-12,6,21000,"20286,725"
1014,2022-01-12,7,24000,"23115,313"
1015,2022-01-12,8,24950,"25064,463"
1016,2022-01-12,9,25750,"25790,300"
1017,2022-01-12,10,25800,"26068,963"
1018,2022-01-12,11,26000,"25847,425"
1019,2022-01-12,12,26000,"25974,925"
1020,2022-01-12,13,26100,"26041,738"
1021,2022-01-12,14,26250,"26148,513"
1022,2022-01-12,15,25750,"25997,938"
1023,2022-01-12,16,25600,"25886,500"
1024,2022-01-12,17,26400,"26379,450"
1025,2022-01-12,18,26400,"26426,688"
1026,2022-01-12,19,26000,"26034,138"
1027,2022-01-12,20,25950,"25897,613"
1028,2022-01-12,21,25350,"25190,513"
1029,2022-01-12,22,24100,"23629,338"
1030,2022-01-12,23,22300,"22070,163"
1031,2022-01-12,24,21050,"20595,888"
1032,2022-01-13,1,19500,"19522,400"
1033,2022-01-13,2,18800,"18956,450"
1034,2022-01-13,3,18500,"18504,650"
1035,2022-01-13,4,18500,"18538,413"
1036,2022-01-13,5,18900,"18834,475"
1037,2022-01-13,6,20400,"19707,875"
1038,2022-01-13,7,23700,"22367,225"
1039,2022-01-13,8,24550,"24377,525"
1040,2022-01-13,9,25350,"25144,013"
1041,2022-01-13,10,25400,"25505,675"
1042,2022-01-13,11,25500,"25399,138"
1043,2022-01-13,12,25500,"25798,400"
1044,2022-01-13,13,25900,"25862,038"
1045,2022-01-13,14,26050,"25981,613"
1046,2022-01-13,15,25450,"25504,450"
1047,2022-01-13,16,25500,"25342,975"
1048,2022-01-13,17,25900,"25749,875"
1049,2022-01-13,18,25900,"25674,188"
1050,2022-01-13,19,25500,"25203,713"
1051,2022-01-13,20,25450,"25007,450"
1052,2022-01-13,21,24950,"24344,288"
1053,2022-01-13,22,23700,"22806,075"
1054,2022-01-13,23,21900,"21317,125"
1055,2022-01-13,24,20650,"20022,775"
1056,2022-01-14,1,19200,"19024,475"
1057,2022-01-14,2,18500,"18410,663"
1058,2022-01-14,3,18200,"18028,450"
1059,2022-01-14,4,18200,"17955,663"
1060,2022-01-14,5,18700,"18261,963"
1061,2022-01-14,6,20200,"19108,525"
1062,2022-01-14,7,23500,"21797,625"
1063,2022-01-14,8,24350,"23805,375"
1064,2022-01-14,9,25050,"24719,888"
1065,2022-01-14,10,25100,"25180,825"
1066,2022-01-14,11,25400,"25134,250"
1067,2022-01-14,12,25400,"25513,188"
1068,2022-01-14,13,25600,"25604,863"
1069,2022-01-14,14,25750,"25638,613"
1070,2022-01-14,15,25350,"25065,188"
1071,2022-01-14,16,25400,"24739,913"
1072,2022-01-14,17,25800,"25219,800"
1073,2022-01-14,18,25800,"25213,275"
1074,2022-01-14,19,25300,"24848,713"
1075,2022-01-14,20,25250,"24675,725"
1076,2022-01-14,21,24750,"24093,813"
1077,2022-01-14,22,23500,"22588,600"
1078,2022-01-14,23,21700,"21186,188"
1079,2022-01-14,24,20450,"19919,075"
1080,2022-01-15,1,18900,"18910,450"
1081,2022-01-15,2,18150,"18231,313"
1082,2022-01-15,3,17650,"17853,888"
1083,2022-01-15,4,17550,"17781,900"
1084,2022-01-15,5,17700,"17762,363"
1085,2022-01-15,6,18100,"18040,500"
1086,2022-01-15,7,19100,"19142,975"
1087,2022-01-15,8,19800,"19989,413"
1088,2022-01-15,9,20950,"20751,475"
1089,2022-01-15,10,21700,"21391,638"
1090,2022-01-15,11,22300,"21710,975"
1091,2022-01-15,12,22400,"21778,263"
1092,2022-01-15,13,22400,"21716,125"
1093,2022-01-15,14,22500,"21781,125"
1094,2022-01-15,15,21850,"21572,450"
1095,2022-01-15,16,21900,"21702,388"
1096,2022-01-15,17,22700,"22465,513"
1097,2022-01-15,18,22700,"22635,300"
1098,2022-01-15,19,22400,"22492,575"
1099,2022-01-15,20,22150,"22251,650"
1100,2022-01-15,21,21750,"21645,488"
1101,2022-01-15,22,20750,"20586,650"
1102,2022-01-15,23,19600,"19553,788"
1103,2022-01-15,24,18500,"18446,238"
1104,2022-01-16,1,17200,"17305,563"
1105,2022-01-16,2,16500,"16688,113"
1106,2022-01-16,3,16000,"16256,613"
1107,2022-01-16,4,15850,"16145,913"
1108,2022-01-16,5,16000,"16129,825"
1109,2022-01-16,6,16150,"16368,325"
1110,2022-01-16,7,16800,"16821,538"
1111,2022-01-16,8,17150,"17139,263"
1112,2022-01-16,9,18150,"17722,225"
1113,2022-01-16,10,18850,"18480,588"
1114,2022-01-16,11,19350,"18856,900"
1115,2022-01-16,12,19450,"19179,188"
1116,2022-01-16,13,19700,"19484,900"
1117,2022-01-16,14,19750,"19755,513"
1118,2022-01-16,15,19600,"19652,413"
1119,2022-01-16,16,19700,"19637,063"
1120,2022-01-16,17,21050,"20181,913"
1121,2022-01-16,18,21100,"20604,888"
1122,2022-01-16,19,21100,"20589,013"
1123,2022-01-16,20,21100,"20640,450"
1124,2022-01-16,21,20800,"20106,538"
1125,2022-01-16,22,20050,"19233,150"
1126,2022-01-16,23,19200,"18586,375"
1127,2022-01-16,24,18250,"17579,775"
1128,2022-01-17,1,17200,"16767,363"
1129,2022-01-17,2,16700,"16271,363"
1130,2022-01-17,3,16450,"16080,675"
1131,2022-01-17,4,16650,"16105,038"
1132,2022-01-17,5,17300,"16490,138"
1133,2022-01-17,6,19300,"17714,125"
1134,2022-01-17,7,22900,"20911,638"
1135,2022-01-17,8,24600,"22946,550"
1136,2022-01-17,9,25650,"24305,563"
1137,2022-01-17,10,25650,"24917,425"
1138,2022-01-17,11,25850,"24963,688"
1139,2022-01-17,12,25950,"25190,825"
1140,2022-01-17,13,26150,"25205,350"
1141,2022-01-17,14,26350,"25259,175"
1142,2022-01-17,15,26100,"24959,313"
1143,2022-01-17,16,25900,"24698,963"
1144,2022-01-17,17,26400,"25194,363"
1145,2022-01-17,18,26400,"25434,838"
1146,2022-01-17,19,25850,"25070,738"
1147,2022-01-17,20,25800,"25026,038"
1148,2022-01-17,21,25350,"24421,125"
1149,2022-01-17,22,24200,"22938,363"
1150,2022-01-17,23,22500,"21378,050"
1151,2022-01-17,24,21100,"20149,438"
1152,2022-01-18,1,19700,"19150,513"
1153,2022-01-18,2,19000,"18590,325"
1154,2022-01-18,3,18700,"18218,013"
1155,2022-01-18,4,18800,"18234,400"
1156,2022-01-18,5,19400,"18523,563"
1157,2022-01-18,6,20900,"19383,950"
1158,2022-01-18,7,24200,"22139,563"
1159,2022-01-18,8,25050,"24112,125"
1160,2022-01-18,9,25750,"24927,863"
1161,2022-01-18,10,25700,"25159,813"
1162,2022-01-18,11,25800,"25023,038"
1163,2022-01-18,12,25900,"25153,513"
1164,2022-01-18,13,26000,"25158,438"
1165,2022-01-18,14,26150,"25231,600"
1166,2022-01-18,15,25750,"25052,813"
1167,2022-01-18,16,25800,"25082,675"
1168,2022-01-18,17,26400,"25591,888"
1169,2022-01-18,18,26400,"25849,050"
1170,2022-01-18,19,25800,"25538,563"
1171,2022-01-18,20,25750,"25409,250"
1172,2022-01-18,21,25250,"24818,000"
1173,2022-01-18,22,24100,"23204,463"
1174,2022-01-18,23,22300,"21820,600"
1175,2022-01-18,24,21050,"20519,588"
1176,2022-01-19,1,19800,"19533,275"
1177,2022-01-19,2,19100,"18801,638"
1178,2022-01-19,3,18700,"18390,213"
1179,2022-01-19,4,18800,"18435,813"
1180,2022-01-19,5,19300,"18861,588"
1181,2022-01-19,6,20800,"19706,263"
1182,2022-01-19,7,24200,"22208,963"
1183,2022-01-19,8,25150,"24194,788"
1184,2022-01-19,9,25850,"24954,050"
1185,2022-01-19,10,25800,"25316,575"
1186,2022-01-19,11,25850,"25068,825"
1187,2022-01-19,12,25900,"25017,788"
1188,2022-01-19,13,26100,"24873,163"
1189,2022-01-19,14,26250,"24837,875"
1190,2022-01-19,15,25850,"24696,013"
1191,2022-01-19,16,25800,"24752,500"
1192,2022-01-19,17,26300,"25273,275"
1193,2022-01-19,18,26300,"25440,175"
1194,2022-01-19,19,25750,"25132,463"
1195,2022-01-19,20,25700,"24966,350"
1196,2022-01-19,21,25300,"24494,900"
1197,2022-01-19,22,24000,"22947,188"
1198,2022-01-19,23,22250,"21638,900"
1199,2022-01-19,24,20950,"20237,163"
1200,2022-01-20,1,19650,"19250,100"
1201,2022-01-20,2,18900,"18523,900"
1202,2022-01-20,3,18500,"18109,863"
1203,2022-01-20,4,18600,"18142,488"
1204,2022-01-20,5,19200,"18418,925"
1205,2022-01-20,6,20600,"19283,338"
1206,2022-01-20,7,24100,"21911,663"
1207,2022-01-20,8,24950,"23813,613"
1208,2022-01-20,9,25600,"24704,000"
1209,2022-01-20,10,25650,"25017,363"
1210,2022-01-20,11,25550,"24862,250"
1211,2022-01-20,12,25700,"25333,088"
1212,2022-01-20,13,25800,"25413,250"
1213,2022-01-20,14,26050,"25559,150"
1214,2022-01-20,15,25800,"25443,575"
1215,2022-01-20,16,25550,"25057,175"
1216,2022-01-20,17,26300,"25456,213"
1217,2022-01-20,18,26300,"25778,188"
1218,2022-01-20,19,25900,"25462,063"
1219,2022-01-20,20,25900,"25273,975"
1220,2022-01-20,21,25550,"24719,225"
1221,2022-01-20,22,24150,"23256,463"
1222,2022-01-20,23,22550,"21680,938"
1223,2022-01-20,24,21300,"20395,713"
1224,2022-01-21,1,19950,"19486,675"
1225,2022-01-21,2,19200,"18893,988"
1226,2022-01-21,3,18800,"18551,200"
1227,2022-01-21,4,19000,"18580,100"
1228,2022-01-21,5,19500,"18851,925"
1229,2022-01-21,6,20900,"19777,888"
1230,2022-01-21,7,24300,"22312,238"
1231,2022-01-21,8,25150,"24187,938"
1232,2022-01-21,9,25900,"25037,213"
1233,2022-01-21,10,25950,"25435,500"
1234,2022-01-21,11,25850,"25439,700"
1235,2022-01-21,12,26000,"25661,725"
1236,2022-01-21,13,26100,"25706,013"
1237,2022-01-21,14,26350,"25754,213"
1238,2022-01-21,15,26100,"25299,900"
1239,2022-01-21,16,25750,"25112,888"
1240,2022-01-21,17,26300,"25516,350"
1241,2022-01-21,18,26300,"25722,425"
1242,2022-01-21,19,25900,"25233,738"
1243,2022-01-21,20,25900,"25153,925"
1244,2022-01-21,21,25550,"24531,075"
1245,2022-01-21,22,24250,"22996,225"
1246,2022-01-21,23,22650,"21680,350"
1247,2022-01-21,24,21400,"20562,038"
1248,2022-01-22,1,19900,"19509,925"
1249,2022-01-22,2,19150,"18899,763"
1250,2022-01-22,3,18650,"18367,038"
1251,2022-01-22,4,18450,"18193,075"
1252,2022-01-22,5,18600,"18348,825"
1253,2022-01-22,6,19100,"18521,138"
1254,2022-01-22,7,20300,"19509,713"
1255,2022-01-22,8,21050,"20336,363"
1256,2022-01-22,9,22000,"21612,863"
1257,2022-01-22,10,22550,"22673,600"
1258,2022-01-22,11,22800,"23285,063"
1259,2022-01-22,12,22800,"23313,875"
1260,2022-01-22,13,22800,"23142,425"
1261,2022-01-22,14,22800,"22959,275"
1262,2022-01-22,15,22350,"22512,188"
1263,2022-01-22,16,22550,"22047,375"
1264,2022-01-22,17,23300,"22403,775"
1265,2022-01-22,18,23300,"22817,325"
1266,2022-01-22,19,23000,"22639,825"
